sourceSpu,category,field,source,value,status,missing_handling,active,stage
202426121024,卫衣,适用人群(多选),launch_plan,中大童,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,袖长(多选),derived,长袖,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,流行元素(多选),skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,是否带帽,derived,,missing,,True,local assemble; create/full-update gate
202426121024,卫衣,袖长,derived,长袖,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,厚薄,copywriting,适中,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,里料材质(多选),copywriting,,invalid,value_not_in_current_template_options,True,local assemble; create/full-update gate
202426121024,卫衣,里料材质成分含量(多选),copywriting,30%(含)-50%(含),valid,,True,local assemble; create/full-update gate
202426121024,卫衣,上市时间(文本),launch_plan,2026年冬季,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,衣长,derived,常规,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,领型,derived,连帽,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,袖型,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,模板厚度,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,模板柔软度,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,模板弹力,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,模板透气度,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,模板长度,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,模板版型,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,洗涤,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,唯品会产地,derived,中国大陆,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,介绍,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,适用季节(多选),launch_plan,冬季,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,性别(多选),copywriting,女,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,适用年龄(多选),launch_plan,9岁;9周岁（含）-12周岁（不含）;9-12岁;8岁（含）—14岁（不含）;8岁;7岁;6岁（含）—8岁（不含）;6岁;6周岁（含）-9周岁（不含）;6-9岁;6-12岁;5岁;4岁;3岁（含）—6岁（不含）;3岁;3周岁（含）-6周岁（不含）;3周岁以下;3-6岁;16岁;15岁;14岁;13岁;12岁;12周岁（含）-14周岁（不含）;12-14岁;11岁;10岁;1-3岁;0—3岁（不含）,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,年龄阶段(多选),skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,适用季节,launch_plan,冬季,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,是否可定制,derived,不可定制,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,生产/经销厂家,derived,浙江森马服饰股份有限公司,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,厂家地址,derived,温州市瓯海区娄桥工业园南汇路98号,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,执行标准,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,货源类别,derived,现货,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,是否库存,derived,否,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,是否跨境出口专供货源,derived,否,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,主要销售地区,skip,,skipped,inactive_child_field,False,local assemble; create/full-update gate
202426121024,卫衣,有可授权的自有品牌,skip,,skipped,inactive_child_field,False,local assemble; create/full-update gate
202426121024,卫衣,主要下游平台,skip,,skipped,inactive_child_field,False,local assemble; create/full-update gate
202426121024,卫衣,详细材质信息(VIP),copywriting,"成分
面料:37.6%棉 29.8%聚酯纤维 23.8%莫代尔 8.8%氨纶
罗纹:97.1%棉 2.9%氨纶
(配料除外）",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,体积,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,原产国(AKC),derived,中国,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,穿着方式,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,洗涤说明,derived,请根据产品面料特性进行清洗养护，具体方法可参考产品水洗唛/标签,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,尺码类型,derived,身型,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,吊牌价,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,品牌,mdm,巴拉巴拉,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,唯品会洗涤说明,derived,请根据产品面料特性进行清洗养护，具体方法可参考产品水洗唛/标签,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,唯品会配件信息,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,京东产地,derived,中国大陆,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,京东自营商品重量,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,童装产地,derived,中国大陆,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,规格参数,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,退款规则,derived,支持7天无理由退货,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,库存计数,derived,买家拍下减库存,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,包装清单,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,售后服务,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,会员打折,derived,不参与会员打折,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,发货时效,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,大于48小时发货,skip,,skipped,inactive_child_field,False,local assemble; create/full-update gate
202426121024,卫衣,唯品会售后信息,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,所在地,derived,"浙江,杭州",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,京东发货地,derived,浙江杭州,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,设计师说,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版品名,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版年龄,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版材质,copywriting,"成分
面料:37.6%棉 29.8%聚酯纤维 23.8%莫代尔 8.8%氨纶
罗纹:97.1%棉 2.9%氨纶
(配料除外）",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版重量,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版产品功能,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版产品规格,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版面料,copywriting,"成分
面料:37.6%棉 29.8%聚酯纤维 23.8%莫代尔 8.8%氨纶
罗纹:97.1%棉 2.9%氨纶
(配料除外）",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版容量,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版口径,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版耐温度,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版产品材质,copywriting,"成分
面料:37.6%棉 29.8%聚酯纤维 23.8%莫代尔 8.8%氨纶
罗纹:97.1%棉 2.9%氨纶
(配料除外）",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版款式,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版适用年龄,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配件版尺寸,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配饰版默认文案,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,配饰版模块,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配饰版卖点1,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配饰版卖点2,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配饰版卖点3,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配饰版卖点4,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配饰版卖点5,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配饰版卖点6,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,文胸无尺码,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,婴童内着详情页,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,是否婴童,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,幼童90-130牛仔选,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,文胸图标,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,25服装母婴标准,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,25服装尺码推荐,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,25鞋子模板类型,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,25鞋子尺码表,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,25实拍文案,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,楦型,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,主图1,copywriting,,skipped,optional_source_value_not_in_current_template_options,True,local assemble; create/full-update gate
202426121024,卫衣,主图2,copywriting,,skipped,optional_source_value_not_in_current_template_options,True,local assemble; create/full-update gate
202426121024,卫衣,主图4文案1,copywriting,密暖绒面料,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,主图4文案2,copywriting,"绒感软糯亲肤
贴身穿着舒适",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,主图4样式,derived,主图4样式225,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,25产品名称,copywriting,女童圆领卫衣,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,25面料成分,copywriting,"成分
面料:37.6%棉 29.8%聚酯纤维 23.8%莫代尔 8.8%氨纶
罗纹:97.1%棉 2.9%氨纶
(配料除外）",valid,,True,local assemble; create/full-update gate
202426121024,卫衣,25服装面料文案,copywriting,密暖绒面料-密暖绒亲肤，贴身穿着保暖舒适，日常百搭好穿*亲肤-舒适-百搭,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,25柔软指数,copywriting,适中,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,25厚薄指数,copywriting,适中,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,25弹力指数,copywriting,弹力,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,25版型指数,copywriting,合体,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,25服装质检标题,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,25服饰细节文案,copywriting,异材质拼接，潮流有型*企鹅绣花，可爱精致*罗纹袖口，不易钻风*贴肤里布，亲肤舒适,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,25服饰吊牌样式,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,balaone仅专供新品勾选,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,羽绒服洗涤说明,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
202426121024,卫衣,详情页AI标注,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,单色平台AI标,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,多色平台AI,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,奥特曼IP,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,婴童A标,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,配饰版棒球帽,skip,,valid,,True,local assemble; create/full-update gate
202426121024,卫衣,水杯说明,skip,{},skipped,business_blank_field,False,local assemble; create/full-update gate
204426140121,运动鞋,颜色,derived,"绿色,白绿色调00414;蓝色,蓝色调00388",valid,,True,local assemble; create/full-update gate
204426140121,运动鞋,尺码,mdm,40码;39码;38码;37码;36码;35码;34码;33码;32码;31码;30码;29码;28码;27码;26码,valid,,True,local assemble; create/full-update gate
204426140121,运动鞋,尺码表,derived,"{""title"": ""脚长,鞋内长"", ""26码"": ""16,17"", ""27码"": ""16.5,17.7"", ""28码"": ""17,18.4"", ""29码"": ""18,19"", ""30码"": ""18.5,19.7"", ""31码"": ""19,20.4"", ""32码"": ""20,21"", ""33码"": ""20.5,21.7"", ""34码"": ""21,22.4"", ""35码"": ""22,23"", ""36码"": ""22.5,23.7"", ""37码"": ""23,24.4"", ""38码"": ""24,25"", ""39码"": ""24.5,25.7"", ""40码"": ""25,26.4""}",valid,,True,local assemble; create/full-update gate
204426140121,运动鞋,多平台尺码,derived,"{""title"": ""天猫,京东,拼多多,微信视频小店,小红书,快手"", ""26码"": "",26,26码(脚长15.8-16.2/内长17),26码(脚长15.8-16.2/内长17),26码(脚长15.8-16.2/内长17),"", ""27码"": "",27,27码(脚长16.3-16.7/内长17.7),27码(脚长16.3-16.7/内长17.7),27码(脚长16.3-16.7/内长17.7),"", ""28码"": "",28,28码(脚长16.8-17.2/内长18.4),28码(脚长16.8-17.2/内长18.4),28码(脚长16.8-17.2/内长18.4),"", ""29码"": "",29,29码(脚长17.8-18.2/内长19),29码(脚长17.8-18.2/内长19),29码(脚长17.8-18.2/内长19),"", ""30码"": "",30,30码(脚长18.3-18.7/内长19.7),30码(脚长18.3-18.7/内长19.7),30码(脚长18.3-18.7/内长19.7),"", ""31码"": "",31,31码(脚长18.8-19.2/内长20.4),31码(脚长18.8-19.2/内长20.4),31码(脚长18.8-19.2/内长20.4),"", ""32码"": "",32,32码(脚长19.8-20.2/内长21),32码(脚长19.8-20.2/内长21),32码(脚长19.8-20.2/内长21),"", ""33码"": "",33,33码(脚长20.3-20.7/内长21.7),33码(脚长20.3-20.7/内长21.7),33码(脚长20.3-20.7/内长21.7),"", ""34码"": "",34,34码(脚长20.8-21.2/内长22.4),34码(脚长20.8-21.2/内长22.4),34码(脚长20.8-21.2/内长22.4),"", ""35码"": "",35,35码(脚长21.8-22.2/内长23),35码(脚长21.8-22.2/内长23),35码(脚长21.8-22.2/内长23),"", ""36码"": "",36,36码(脚长22.3-22.7/内长23.7),36码(脚长22.3-22.7/内长23.7),36码(脚长22.3-22.7/内长23.7),"", ""37码"": "",37,37码(脚长22.8-23.2/内长24.4),37码(脚长22.8-23.2/内长24.4),37码(脚长22.8-23.2/内长24.4),"", ""38码"": "",38,38码(脚长23.8-24.2/内长25),38码(脚长23.8-24.2/内长25),38码(脚长23.8-24.2/内长25),"", ""39码"": "",39,39码(脚长24.3-24.7/内长25.7),39码(脚长24.3-24.7/内长25.7),39码(脚长24.3-24.7/内长25.7),"", ""40码"": "",40,40码(脚长24.8-25.2/内长26.4),40码(脚长24.8-25.2/内长26.4),40码(脚长24.8-25.2/内长26.4),""}",valid,,True,local assemble; create/full-update gate
204426140121,运动鞋,唯品会尺码表,derived,"{""title"": ""欧洲码,脚长,鞋内长"", ""26码"": ""26,160,170.32"", ""27码"": ""27,165,176.98"", ""28码"": ""28,170,183.64"", ""29码"": ""29,180,190.3"", ""30码"": ""30,185,196.96"", ""31码"": ""31,190,203.62"", ""32码"": ""32,200,210.28"", ""33码"": ""33,205,216.94"", ""34码"": ""34,210,223.6"", ""35码"": ""35,220,230.26"", ""36码"": ""36,225,236.92"", ""37码"": ""37,230,243.58"", ""38码"": ""38,240,250.24"", ""39码"": ""39,245,256.9"", ""40码"": ""40,250,263.56""}",valid,,True,local assemble; create/full-update gate
204426140121,运动鞋,抖音尺码表,derived,"{""title"": ""脚长(cm),备注"", ""26码"": ""16,脚长15.8-16.2/内长17"", ""27码"": ""16.5,脚长16.3-16.7/内长17.7"", ""28码"": ""17,脚长16.8-17.2/内长18.4"", ""29码"": ""18,脚长17.8-18.2/内长19"", ""30码"": ""18.5,脚长18.3-18.7/内长19.7"", ""31码"": ""19,脚长18.8-19.2/内长20.4"", ""32码"": ""20,脚长19.8-20.2/内长21"", ""33码"": ""20.5,脚长20.3-20.7/内长21.7"", ""34码"": ""21,脚长20.8-21.2/内长22.4"", ""35码"": ""22,脚长21.8-22.2/内长23"", ""36码"": ""22.5,脚长22.3-22.7/内长23.7"", ""37码"": ""23,脚长22.8-23.2/内长24.4"", ""38码"": ""24,脚长23.8-24.2/内长25"", ""39码"": ""24.5,脚长24.3-24.7/内长25.7"", ""40码"": ""25,脚长24.8-25.2/内长26.4""}",valid,,True,local assemble; create/full-update gate
204426140121,运动鞋,天猫尺码表,derived,"{""title"": ""脚长,鞋内长"", ""26码"": ""16,17"", ""27码"": ""16.5,17.7"", ""28码"": ""17,18.4"", ""29码"": ""18,19"", ""30码"": ""18.5,19.7"", ""31码"": ""19,20.4"", ""32码"": ""20,21"", ""33码"": ""20.5,21.7"", ""34码"": ""21,22.4"", ""35码"": ""22,23"", ""36码"": ""22.5,23.7"", ""37码"": ""23,24.4"", ""38码"": ""24,25"", ""39码"": ""24.5,25.7"", ""40码"": ""25,26.4""}",valid,,True,local assemble; create/full-update gate
204426140121,运动鞋,淘宝尺码表,derived,"{""title"": ""脚长"", ""26码"": ""15.8-16.2"", ""27码"": ""16.3-16.7"", ""28码"": ""16.8-17.2"", ""29码"": ""17.8-18.2"", ""30码"": ""18.3-18.7"", ""31码"": ""18.8-19.2"", ""32码"": ""19.8-20.2"", ""33码"": ""20.3-20.7"", ""34码"": ""20.8-21.2"", ""35码"": ""21.8-22.2"", ""36码"": ""22.3-22.7"", ""37码"": ""22.8-23.2"", ""38码"": ""23.8-24.2"", ""39码"": ""24.3-24.7"", ""40码"": ""24.8-25.2""}",valid,shoe_taobao_table_not_sent_on_update,True,local assemble; create/full-update gate
